Issuer Code,Date,Price,Volume,Change,SMA_10,EMA_10,RSI,Signal
ALK,2019-02-06 00:00:00,8300.0,"8.350,00","8.300,00",8340.3,8329.275363303765,48.65701077524545,Hold
ALK,2019-02-07 00:00:00,8350.0,"8.350,00","8.300,00",8345.2,8333.043479066717,53.51265468593876,Hold
ALK,2019-02-08 00:00:00,8300.0,"8.300,00","8.300,00",8335.2,8327.035573781859,48.56629868840984,Hold
ALK,2019-02-11 00:00:00,8300.0,"8.310,00","8.300,00",8330.2,8322.12001491243,48.56629868840984,Hold
ALK,2019-02-12 00:00:00,8300.0,"8.310,00","8.300,00",8325.2,8318.098194019261,48.566298688409844,Hold
ALK,2019-02-13 00:00:00,8300.0,"8.310,00","8.300,00",8320.2,8314.807613288487,48.566298688409844,Hold
ALK,2019-02-14 00:00:00,8250.0,"8.250,00","8.250,00",8305.2,8303.024410872398,43.19586033645617,Hold
ALK,2019-02-15 00:00:00,8290.0,"8.299,00","8.250,00",8299.2,8300.656336168326,48.136791259483395,Hold
ALK,2019-02-18 00:00:00,8399.0,"8.399,00","8.251,00",8309.0,8318.53700231954,58.68323994122064,Hold
ALK,2019-02-19 00:00:00,8400.0,"8.400,00","8.300,00",8318.9,8333.348456443258,58.76608366878034,Hold
ALK,2019-02-20 00:00:00,8500.0,"8.500,00","8.400,00",8338.9,8363.648737089938,66.08864753059677,Hold
ALK,2019-02-21 00:00:00,8499.0,"8.501,00","8.499,00",8353.8,8388.25805761904,65.96249663125865,Hold
ALK,2019-02-22 00:00:00,8450.0,"8.500,00","8.450,00",8368.8,8399.483865324668,59.92632101772579,Hold
ALK,2019-02-25 00:00:00,8450.0,"8.500,00","8.410,00",8383.8,8408.668617083818,59.92632101772579,Hold
ALK,2019-02-26 00:00:00,8300.0,"8.400,00","8.300,00",8383.8,8388.910686704941,45.231346335962584,Hold
ALK,2019-02-27 00:00:00,8350.0,"8.350,00","8.300,00",8388.8,8381.836016394951,49.66240140675395,Hold
ALK,2019-02-28 00:00:00,8320.0,"8.350,00","8.320,00",8395.8,8370.593104323141,47.195177092547084,Hold
ALK,2019-03-01 00:00:00,8300.0,"8.300,00","8.299,00",8396.8,8357.757994446207,45.56980963908289,Hold
ALK,2019-03-04 00:00:00,8300.0,"8.320,00","8.300,00",8386.9,8347.256540910532,45.56980963908289,Hold
ALK,2019-03-05 00:00:00,8300.0,"8.300,00","8.220,00",8376.9,8338.664442563162,45.56980963908289,Hold
ALK,2019-03-06 00:00:00,8350.0,"8.350,00","8.300,00",8361.9,8340.725453006224,50.85463414655078,Hold
ALK,2019-03-07 00:00:00,8300.0,"8.313,00","8.300,00",8342.0,8333.320825186911,46.040527656735335,Hold
ALK,2019-03-08 00:00:00,8350.0,"8.350,00","8.300,00",8332.0,8336.353402425655,51.03255844843504,Hold
ALK,2019-03-11 00:00:00,8300.0,"8.350,00","8.299,00",8317.0,8329.743692893717,46.408805365942456,Hold
ALK,2019-03-12 00:00:00,8300.0,"8.300,00","8.300,00",8317.0,8324.335748731222,46.408805365942456,Hold
ALK,2019-03-13 00:00:00,8300.0,"8.330,00","8.300,00",8312.0,8319.911067143727,46.408805365942456,Hold
ALK,2019-03-14 00:00:00,8350.0,"8.350,00","8.300,00",8315.0,8325.381782208504,51.856795773073934,Hold
ALK,2019-03-15 00:00:00,8350.0,"8.350,00","8.349,00",8320.0,8329.857821806958,51.856795773073934,Hold
ALK,2019-03-18 00:00:00,8300.0,"8.351,00","8.300,00",8320.0,8324.429126932966,46.38770480098487,Hold
ALK,2019-03-19 00:00:00,8400.0,"8.400,00","8.300,00",8330.0,8338.169285672426,56.311751179602645,Hold
ALK,2019-03-20 00:00:00,8400.0,"8.400,00","8.400,00",8335.0,8349.411233731984,56.311751179602645,Hold
ALK,2019-03-21 00:00:00,8400.0,"8.400,00","8.400,00",8345.0,8358.609191235259,56.311751179602645,Hold
ALK,2019-03-22 00:00:00,8450.0,"8.450,00","8.401,00",8355.0,8375.225701919757,60.83869958025615,Hold
ALK,2019-03-25 00:00:00,8450.0,"8.450,00","8.401,00",8370.0,8388.821028843437,60.83869958025615,Hold
ALK,2019-03-26 00:00:00,8450.0,"8.451,00","8.450,00",8385.0,8399.94447814463,60.83869958025615,Hold
ALK,2019-03-27 00:00:00,8450.0,"8.450,00","8.450,00",8400.0,8409.045482118332,60.83869958025615,Hold
ALK,2019-03-28 00:00:00,8500.0,"8.500,00","8.500,00",8415.0,8425.582667187726,65.62908768916489,Hold
ALK,2019-03-29 00:00:00,8500.0,"8.500,00","8.500,00",8430.0,8439.113091335412,65.62908768916489,Hold
ALK,2019-04-01 00:00:00,8500.0,"8.500,00","8.499,00",8450.0,8450.183438365337,65.62908768916489,Hold
ALK,2019-04-02 00:00:00,8450.0,"8.500,00","8.450,00",8455.0,8450.150085935275,56.931127235221396,Hold
ALK,2019-04-03 00:00:00,8420.0,"8.450,00","8.401,00",8457.0,8444.66825212886,52.440339860514825,Hold
ALK,2019-04-04 00:00:00,8500.0,"8.500,00","8.499,00",8467.0,8454.728569923613,61.22422441023055,Hold
ALK,2019-04-05 00:00:00,8500.0,"8.500,00","8.450,00",8472.0,8462.95973902841,61.22422441023055,Hold
ALK,2019-04-08 00:00:00,8550.0,"8.550,00","8.498,00",8482.0,8478.785241023244,65.80240412193154,Hold
ALK,2019-04-09 00:00:00,8550.0,"8.550,00","8.500,00",8492.0,8491.733379019017,65.80240412193154,Hold
ALK,2019-04-10 00:00:00,8560.0,"8.560,00","8.549,00",8503.0,8504.14549192465,66.71398153413006,Hold
ALK,2019-04-11 00:00:00,8600.0,"8.600,00","8.599,00",8513.0,8521.573584301985,70.14242637120611,Sell
ALK,2019-04-12 00:00:00,8600.0,"8.600,00","8.550,00",8523.0,8535.832932610714,70.14242637120613,Sell
ALK,2019-04-15 00:00:00,8599.0,"8.600,00","8.599,00",8532.9,8547.31785395422,69.93357831272402,Hold
ALK,2019-04-16 00:00:00,8550.0,"8.550,00","8.550,00",8542.9,8547.805516871635,60.43763936745906,Hold
ALK,2019-04-17 00:00:00,8568.0,"8.599,00","8.551,00",8557.7,8551.477241076791,62.45447917534912,Hold
ALK,2019-04-18 00:00:00,8595.0,"8.600,00","8.595,00",8567.2,8559.390469971919,65.31111871923773,Hold
ALK,2019-04-19 00:00:00,8560.0,"8.589,00","8.560,00",8573.2,8559.501293613388,59.04016185317726,Hold
ALK,2019-04-22 00:00:00,8501.0,"8.550,00","8.501,00",8568.3,8548.86469477459,50.27658993861733,Hold
ALK,2019-04-23 00:00:00,8550.0,"8.550,00","8.500,00",8568.3,8549.071113906482,56.104139008437215,Hold
ALK,2019-04-24 00:00:00,8258.0,"8.258,00","8.258,00",8538.1,8496.149093196213,32.0204212247876,Hold
ALK,2019-04-25 00:00:00,8320.0,"8.320,00","8.300,00",8510.1,8464.121985342355,38.096677826180645,Hold
ALK,2019-04-30 00:00:00,8300.0,"8.301,00","8.300,00",8480.1,8434.281624371019,36.94935025007405,Hold
ALK,2019-05-02 00:00:00,8300.0,,,8450.2,8409.866783576288,36.94935025007405,Hold
ALK,2019-05-03 00:00:00,8505.0,"8.505,00","8.400,00",8445.7,8427.163732016963,53.57124694478769,Hold
ALK,2019-05-06 00:00:00,8600.0,"8.600,00","8.500,00",8448.9,8458.588508013878,58.96948912653827,Hold
ALK,2019-05-07 00:00:00,8600.0,"8.600,00","8.550,00",8449.4,8484.299688374991,58.96948912653828,Hold
ALK,2019-05-08 00:00:00,8600.0,"8.600,00","8.590,00",8453.4,8505.336108670446,58.96948912653828,Hold
ALK,2019-05-09 00:00:00,8550.0,"8.550,00","8.550,00",8458.3,8513.45681618491,54.78244798056572,Hold
ALK,2019-05-10 00:00:00,8600.0,"8.600,00","8.550,00",8463.3,8529.191940514926,57.994418482243574,Hold
ALK,2019-05-13 00:00:00,8600.0,"8.600,00","8.550,00",8497.5,8542.066133148575,57.994418482243574,Hold
ALK,2019-05-14 00:00:00,8626.0,"8.626,00","8.599,00",8528.1,8557.32683621247,59.719966444942614,Hold
ALK,2019-05-15 00:00:00,8625.0,"8.626,00","8.625,00",8560.6,8569.631047810204,59.61852565997036,Hold
ALK,2019-05-16 00:00:00,8700.0,"8.700,00","8.700,00",8600.6,8593.334493662893,64.49028848390205,Hold
ALK,2019-05-17 00:00:00,9007.0,"9.007,00","8.700,00",8650.8,8668.546403906003,76.81863377331368,Sell
ALK,2019-05-20 00:00:00,9000.0,"9.185,00","9.000,00",8690.8,8728.81069410491,76.16927929546458,Sell
ALK,2019-05-21 00:00:00,9100.0,"9.100,00","9.000,00",8740.8,8796.299658813108,78.9117525064711,Sell
ALK,2019-05-22 00:00:00,9150.0,"9.150,00","9.100,00",8795.8,8860.60881175618,80.14227457348225,Sell
ALK,2019-05-23 00:00:00,9076.0,"9.150,00","9.076,00",8848.4,8899.770845982328,73.32303787389583,Sell
ALK,2019-05-27 00:00:00,9100.0,"9.100,00","9.076,00",8898.4,8936.176146712813,74.09297601392589,Sell
ALK,2019-05-28 00:00:00,9100.0,"9.100,00","9.099,00",8948.4,8965.962301855938,74.09297601392588,Sell
ALK,2019-05-29 00:00:00,9150.0,"9.150,00","9.100,00",9000.8,8999.423701518494,75.78181840704266,Sell
ALK,2019-05-30 00:00:00,9150.0,"9.150,00","9.150,00",9053.3,9026.801210333313,75.78181840704266,Sell
ALK,2019-05-31 00:00:00,9101.0,"9.104,00","9.100,00",9093.4,9040.29189936362,70.55435654825513,Sell
ALK,2019-06-03 00:00:00,9065.0,"9.100,00","9.065,00",9099.2,9044.784281297507,66.90293379530367,Hold
ALK,2019-06-05 00:00:00,9099.0,"9.100,00","9.050,00",9109.1,9054.64168469796,68.5579789086074,Hold
ALK,2019-06-06 00:00:00,9051.0,"9.099,00","9.051,00",9104.2,9053.979560207421,63.71400032125722,Hold
ALK,2019-06-07 00:00:00,9088.0,"9.088,00","9.051,00",9098.0,9060.165094715163,65.72436518706137,Hold
ALK,2019-06-10 00:00:00,9052.0,"9.052,00","9.051,00",9095.6,9058.680532039678,62.118243166750794,Hold
ALK,2019-06-11 00:00:00,9040.0,"9.052,00","9.000,00",9089.6,9055.284071668826,60.91839606553265,Hold
ALK,2019-06-12 00:00:00,8950.0,"8.999,00","8.950,00",9074.6,9036.141513183584,52.697114466444845,Hold
ALK,2019-06-13 00:00:00,8705.0,"8.950,00","8.705,00",9030.1,8975.933965332022,37.7584079170369,Hold
ALK,2019-06-17 00:00:00,8700.0,"8.700,00","8.695,00",8985.1,8925.764153453472,37.52461518202541,Hold
ALK,2019-06-18 00:00:00,8700.0,"8.700,00","8.700,00",8945.0,8884.71612555284,37.52461518202541,Hold
ALK,2019-06-19 00:00:00,8803.0,"8.803,00","8.701,00",8918.8,8869.858648179596,45.5755768563333,Hold
ALK,2019-06-20 00:00:00,8998.0,"9.000,00","8.900,00",8908.7,8893.157075783305,56.89962977298555,Hold
ALK,2019-06-21 00:00:00,9000.0,"9.039,00","9.000,00",8903.6,8912.583062004522,56.998455990363254,Hold
ALK,2019-06-24 00:00:00,9039.0,"9.039,00","9.000,00",8898.7,8935.567959821881,58.973925935034444,Hold
ALK,2019-06-25 00:00:00,9039.0,"9.039,00","9.000,00",8897.4,8954.373785308811,58.97392593503445,Hold
ALK,2019-06-26 00:00:00,9050.0,"9.050,00","9.050,00",8898.4,8971.760369798118,59.5813136673979,Hold
ALK,2019-06-27 00:00:00,9098.0,"9.098,00","9.000,00",8913.2,8994.713029834824,62.21043814480451,Hold
ALK,2019-06-28 00:00:00,9050.0,"9.050,00","9.045,00",8947.7,9004.765206228492,58.13783149089665,Hold
ALK,2019-07-01 00:00:00,9050.0,"9.050,00","9.050,00",8982.7,9012.989714186948,58.13783149089665,Hold
ALK,2019-07-02 00:00:00,9080.0,"9.080,00","9.050,00",9020.7,9025.173402516593,60.034301579716775,Hold
ALK,2019-07-03 00:00:00,9099.0,"9.099,00","9.050,00",9050.3,9038.596420240849,61.23217985180765,Hold
ALK,2019-07-04 00:00:00,9100.0,"9.100,00","9.100,00",9060.5,9049.760707469784,61.29792906613617,Hold
ALK,2019-07-05 00:00:00,9150.0,"9.150,00","9.100,00",9075.5,9067.986033384368,64.53651404006574,Hold
ALK,2019-07-08 00:00:00,9100.0,"9.150,00","9.100,00",9081.6,9073.806754587209,59.20146710263257,Hold
ALK,2019-07-09 00:00:00,9100.0,"9.150,00","9.100,00",9087.7,9078.56916284408,59.20146710263257,Hold
ALK,2019-07-10 00:00:00,9101.0,"9.101,00","9.100,00",9092.8,9082.647496872429,59.279547981704845,Hold
ALK,2019-07-11 00:00:00,9148.0,"9.148,00","9.105,00",9097.8,9094.52977016835,62.87572204808626,Hold
ALK,2019-07-12 00:00:00,9100.0,"9.106,00","9.051,00",9102.8,9095.524357410468,57.30923983970163,Hold
ALK,2019-07-15 00:00:00,9100.0,"9.100,00","9.100,00",9107.8,9096.338110608564,57.30923983970163,Hold
ALK,2019-07-16 00:00:00,9050.0,"9.050,00","9.050,00",9104.8,9087.912999588823,51.77202786010011,Hold
ALK,2019-07-17 00:00:00,9051.0,"9.051,00","9.002,00",9100.0,9081.201545118127,51.87218394407468,Hold
ALK,2019-07-18 00:00:00,9100.0,"9.100,00","9.052,00",9100.0,9084.61944600574,56.62546929297504,Hold
ALK,2019-07-19 00:00:00,9100.0,"9.100,00","9.061,00",9095.0,9087.415910368332,56.62546929297504,Hold
ALK,2019-07-22 00:00:00,9101.0,"9.120,00","9.101,00",9095.1,9089.885744846817,56.72662532461746,Hold
ALK,2019-07-23 00:00:00,9150.0,"9.150,00","9.104,00",9100.1,9100.815609420122,61.46853502355534,Hold
ALK,2019-07-24 00:00:00,9150.0,"9.151,00","9.150,00",9105.0,9109.75822588919,61.46853502355534,Hold
ALK,2019-07-25 00:00:00,9157.0,"9.200,00","9.151,00",9105.9,9118.347639363883,62.155611893918,Hold
ALK,2019-07-26 00:00:00,9159.0,"9.160,00","9.158,00",9111.8,9125.738977661358,62.36211739714092,Hold
ALK,2019-07-29 00:00:00,9250.0,"9.250,00","9.160,00",9126.8,9148.331890813837,70.3025675723396,Sell
ALK,2019-07-30 00:00:00,9211.0,"9.211,00","9.209,00",9142.9,9159.726092484048,64.0645627504789,Hold
ALK,2019-07-31 00:00:00,9350.0,"9.350,00","9.248,00",9172.8,9194.321348396039,73.19395925496525,Sell
ALK,2019-08-01 00:00:00,9430.0,"9.430,00","9.303,00",9205.8,9237.172012324032,76.84069670071136,Sell
ALK,2019-08-05 00:00:00,9600.0,"9.600,00","9.430,00",9255.8,9303.140737356025,82.33901968158054,Sell
ALK,2019-08-06 00:00:00,9650.0,"9.650,00","9.550,00",9310.7,9366.206057836747,83.57421769924758,Sell
ALK,2019-08-07 00:00:00,9700.0,"9.730,00","9.655,00",9365.7,9426.895865502793,84.72474008090995,Sell
ALK,2019-08-08 00:00:00,9651.0,"9.700,00","9.651,00",9415.8,9467.642071775012,78.89274892278196,Sell
ALK,2019-08-09 00:00:00,9700.0,"9.700,00","9.650,00",9470.1,9509.888967815918,80.34943614796126,Sell
ALK,2019-08-12 00:00:00,9690.0,"9.690,00","9.650,00",9523.2,9542.636428213023,79.14891938504186,Sell
ALK,2019-08-13 00:00:00,9660.0,"9.660,00","9.600,00",9564.2,9563.97525944702,75.50421323440244,Sell
ALK,2019-08-14 00:00:00,9600.0,"9.640,00","9.590,00",9603.1,9570.525212274833,68.69128449480901,Hold
ALK,2019-08-15 00:00:00,9550.0,"9.600,00","9.550,00",9623.1,9566.79335549759,63.545507623865696,Hold
ALK,2019-08-16 00:00:00,9401.0,"9.550,00","9.400,00",9620.2,9536.649109043483,51.229490201422905,Hold
ALK,2019-08-19 00:00:00,9699.0,"9.699,00","9.520,00",9630.1,9566.167452853759,65.59268157411739,Hold
ALK,2019-08-20 00:00:00,9903.0,"10.000,00","9.800,00",9655.4,9627.409734153074,71.73045737358007,Sell
ALK,2019-08-21 00:00:00,9901.0,"10.000,00","9.901,00",9675.5,9677.153418852515,71.59561353082319,Sell
ALK,2019-08-22 00:00:00,9997.0,"10.000,00","9.901,00",9710.1,9735.307342697512,74.11133785577196,Sell
ALK,2019-08-23 00:00:00,9905.0,"9.999,00","9.905,00",9730.6,9766.160553116144,67.90440742944979,Hold
ALK,2019-08-26 00:00:00,9900.0,"9.900,00","9.900,00",9751.6,9790.494998004116,67.5731745751464,Hold
ALK,2019-08-27 00:00:00,9800.0,"9.896,00","9.800,00",9765.6,9792.223180185185,61.14870353181842,Hold
ALK,2019-08-29 00:00:00,9800.0,"9.800,00","9.750,00",9785.6,9793.63714742424,61.14870353181842,Hold
ALK,2019-08-30 00:00:00,9900.0,"9.900,00","9.800,00",9820.6,9812.97584789256,65.00714404744124,Hold
ALK,2019-09-02 00:00:00,9950.0,"9.950,00","9.821,00",9875.5,9837.889330093913,66.78344119826906,Hold
ALK,2019-09-03 00:00:00,9950.0,"9.998,00","9.950,00",9900.6,9858.273088258655,66.78344119826906,Hold
ALK,2019-09-04 00:00:00,9950.0,"9.997,00","9.950,00",9905.3,9874.950708575263,66.78344119826906,Hold
ALK,2019-09-05 00:00:00,9950.0,"9.950,00","9.940,00",9910.2,9888.596034288852,66.78344119826906,Hold
ALK,2019-09-06 00:00:00,9950.0,"9.950,00","9.949,00",9905.5,9899.76039169088,66.78344119826906,Hold
ALK,2019-09-10 00:00:00,9951.0,"9.998,00","9.910,00",9910.1,9909.07668411072,66.83221718722177,Hold
ALK,2019-09-11 00:00:00,9998.0,"9.998,00","9.950,00",9919.9,9925.244559726953,69.12685850974012,Hold
ALK,2019-09-12 00:00:00,9990.0,"9.990,00","9.990,00",9938.9,9937.018276140234,68.26119508369726,Hold
ALK,2019-09-13 00:00:00,10000.0,"10.000,00","9.990,00",9958.9,9948.469498660192,68.78736662616991,Hold
ALK,2019-09-16 00:00:00,10100.0,"10.100,00","10.050,00",9978.9,9976.020498903792,73.51571735793587,Sell
ALK,2019-09-17 00:00:00,10200.0,"10.200,00","10.100,00",10003.9,10016.744044557647,77.23038264945905,Sell
ALK,2019-09-18 00:00:00,10470.0,"10.470,00","10.200,00",10055.9,10099.154218274438,83.82645210831286,Sell
ALK,2019-09-19 00:00:00,10700.0,"10.700,00","10.470,00",10130.9,10208.398905860904,87.22219314152257,Sell
ALK,2019-09-20 00:00:00,11000.0,"11.000,00","10.300,00",10235.9,10352.326377522557,90.13237434440023,Sell
ALK,2019-09-23 00:00:00,11000.0,"11.001,00","10.800,00",10340.9,10470.085217973,90.13237434440023,Sell
ALK,2019-09-24 00:00:00,11400.0,"11.400,00","11.000,00",10485.8,10639.160632887,92.70246307115654,Sell
ALK,2019-09-25 00:00:00,11400.0,"11.500,00","11.380,00",10626.0,10777.49506327118,92.70246307115654,Sell
ALK,2019-09-26 00:00:00,11500.0,"11.500,00","11.400,00",10777.0,10908.859597221875,93.21485684241748,Sell
ALK,2019-09-27 00:00:00,11398.0,"11.400,00","11.321,00",10916.8,10997.794215908807,86.54018077484267,Sell
ALK,2019-09-30 00:00:00,11150.0,"11.300,00","11.150,00",11021.8,11025.467994834478,72.87647221047439,Sell
ALK,2019-10-01 00:00:00,11120.0,"11.213,00","11.100,00",11113.8,11042.6556321373,71.40771442345908,Sell
ALK,2019-10-02 00:00:00,11120.0,,,11178.8,11056.718244475971,71.40771442345908,Sell
ALK,2019-10-03 00:00:00,10852.0,"11.000,00","10.852,00",11194.0,11019.49674548034,59.072866665344534,Hold
ALK,2019-10-04 00:00:00,10999.0,"11.000,00","10.624,00",11193.9,11015.770064483915,62.86227321903584,Hold
ALK,2019-10-07 00:00:00,11000.0,"11.000,00","10.950,00",11193.9,11012.902780032293,62.887446977169475,Hold
ALK,2019-10-08 00:00:00,11130.0,"11.130,00","11.000,00",11166.9,11034.193183662785,66.10412521402553,Hold
ALK,2019-10-09 00:00:00,11100.0,"11.200,00","11.100,00",11136.9,11046.15805936046,64.71025453172473,Hold
ALK,2019-10-10 00:00:00,11150.0,"11.190,00","11.103,00",11101.9,11065.038412204012,65.997148293248,Hold
ALK,2019-10-14 00:00:00,10800.0,"11.000,00","10.800,00",11042.1,11016.8496099851,51.76647403023881,Hold
ALK,2019-10-15 00:00:00,10800.0,"10.800,00","10.661,00",11007.1,10977.422408169627,51.76647403023881,Hold
ALK,2019-10-16 00:00:00,11100.0,"11.100,00","10.800,00",11005.1,10999.709243047875,60.28036579736805,Hold
ALK,2019-10-17 00:00:00,11010.0,"11.100,00","11.000,00",10994.1,11001.580289766443,57.02818556172835,Hold
ALK,2019-10-18 00:00:00,10550.0,"10.780,00","10.550,00",10963.9,10919.474782536181,43.970640702186344,Hold
ALK,2019-10-21 00:00:00,10000.0,"10.100,00","9.860,00",10864.0,10752.297549347784,33.9588014615704,Hold
ALK,2019-10-22 00:00:00,10500.0,"10.500,00","9.999,00",10814.0,10706.425267648186,45.996987691559596,Hold
ALK,2019-10-24 00:00:00,11010.0,"11.010,00","10.511,00",10802.0,10761.620673530333,55.0061450089359,Hold
ALK,2019-10-25 00:00:00,11000.0,"11.050,00","10.826,00",10792.0,10804.96236925209,54.81305283006844,Hold
ALK,2019-10-28 00:00:00,10990.0,"10.990,00","10.989,00",10776.0,10838.605574842619,54.606617780806346,Hold
ALK,2019-10-29 00:00:00,11050.0,"11.050,00","10.990,00",10801.0,10877.040924871233,55.68503251537453,Hold
ALK,2019-10-30 00:00:00,11150.0,"11.200,00","11.050,00",10836.0,10926.669847621917,57.49738374646572,Hold
ALK,2019-10-31 00:00:00,11050.0,"11.100,00","11.050,00",10831.0,10949.09351169066,55.071855563648626,Hold
ALK,2019-11-01 00:00:00,11150.0,"11.150,00","11.050,00",10845.0,10985.62196411054,57.02424495987714,Hold
ALK,2019-11-04 00:00:00,11100.0,"11.150,00","11.050,00",10900.0,11006.417970635895,55.72042664074909,Hold
ALK,2019-11-05 00:00:00,11100.0,"11.102,00","11.057,00",11010.0,11023.432885065731,55.72042664074909,Hold
ALK,2019-11-06 00:00:00,11150.0,"11.150,00","11.112,00",11075.0,11046.445087781052,56.86426358263217,Hold
ALK,2019-11-07 00:00:00,11012.0,"11.148,00","11.012,00",11075.2,11040.182344548133,52.809491549087895,Hold
ALK,2019-11-08 00:00:00,11101.0,"11.101,00","11.100,00",11085.3,11051.240100084835,55.03630883063869,Hold
ALK,2019-11-11 00:00:00,11130.0,"11.130,00","11.130,00",11099.3,11065.560081887592,55.76871527166011,Hold
ALK,2019-11-12 00:00:00,11130.0,"11.130,00","11.102,00",11107.3,11077.276430635302,55.768715271660106,Hold
ALK,2019-11-13 00:00:00,11130.0,"11.130,00","11.100,00",11105.3,11086.862534156156,55.768715271660106,Hold
ALK,2019-11-14 00:00:00,11100.0,"11.130,00","11.100,00",11110.3,11089.251164309582,54.61920493804733,Hold
ALK,2019-11-15 00:00:00,11030.0,"11.090,00","11.021,00",11098.3,11078.478225344203,51.929539985514594,Hold
ALK,2019-11-18 00:00:00,11030.0,"11.031,00","11.030,00",11091.3,11069.664002554347,51.929539985514594,Hold
ALK,2019-11-19 00:00:00,11099.0,"11.100,00","11.026,00",11091.2,11074.997820271738,54.491463147345236,Hold
ALK,2019-11-20 00:00:00,11060.0,"11.060,00","11.030,00",11082.2,11072.270943858693,52.77927516985521,Hold
ALK,2019-11-21 00:00:00,11041.0,"11.041,00","11.031,00",11085.1,11066.585317702567,51.92330432240672,Hold
ALK,2019-11-22 00:00:00,11100.0,"11.100,00","11.046,00",11085.0,11072.660714483918,54.39659908564781,Hold
ALK,2019-11-25 00:00:00,11100.0,"11.100,00","11.056,00",11082.0,11077.63149366866,54.39659908564781,Hold
ALK,2019-11-26 00:00:00,11150.0,"11.150,00","11.147,00",11084.0,11090.789403910721,56.591444610134786,Hold
ALK,2019-11-27 00:00:00,11170.0,"11.170,00","11.150,00",11088.0,11105.191330472408,57.47313234251249,Hold
ALK,2019-11-28 00:00:00,11200.0,"11.200,00","11.152,00",11098.0,11122.429270386514,58.82414083001664,Hold
ALK,2019-11-29 00:00:00,11203.0,"11.249,00","11.201,00",11115.3,11137.078493952602,58.96453166578849,Hold
ALK,2019-12-02 00:00:00,11299.0,"11.305,00","11.219,00",11142.2,11166.5187677794,63.27915971013846,Hold
ALK,2019-12-03 00:00:00,11300.0,"11.300,00","11.299,00",11162.3,11190.788082728599,63.3224208622102,Hold
ALK,2019-12-04 00:00:00,11227.0,"11.300,00","11.226,00",11179.0,11197.372067687036,57.95479329386711,Hold
ALK,2019-12-05 00:00:00,11251.0,"11.298,00","11.231,00",11200.0,11207.122600834848,59.1798947334078,Hold
ALK,2019-12-06 00:00:00,11350.0,"11.350,00","11.298,00",11225.0,11233.100309773967,63.858060905295034,Hold
ALK,2019-12-10 00:00:00,11300.0,"11.351,00","11.300,00",11245.0,11245.263889815062,60.1111281768444,Hold
ALK,2019-12-11 00:00:00,11300.0,"11.301,00","11.300,00",11260.0,11255.215909848686,60.1111281768444,Hold
ALK,2019-12-12 00:00:00,11300.0,"11.300,00","11.260,00",11273.0,11263.358471694379,60.1111281768444,Hold
ALK,2019-12-13 00:00:00,11280.0,"11.300,00","11.251,00",11281.0,11266.384204113583,58.39921697128109,Hold
ALK,2019-12-16 00:00:00,11300.0,"11.300,00","11.280,00",11290.7,11272.496167002022,59.63713814310444,Hold
ALK,2019-12-17 00:00:00,11300.0,"11.300,00","11.299,00",11290.8,11277.496863910745,59.63713814310444,Hold
ALK,2019-12-18 00:00:00,11300.0,"11.300,00","11.270,00",11290.8,11281.588343199699,59.63713814310444,Hold
ALK,2019-12-19 00:00:00,11250.0,"11.299,00","11.201,00",11293.1,11275.845008072482,54.56704454950526,Hold
ALK,2019-12-20 00:00:00,11299.0,"11.299,00","11.250,00",11297.9,11280.055006604756,58.307842968522316,Hold
ALK,2019-12-23 00:00:00,11400.0,"11.400,00","11.251,00",11302.9,11301.863187222072,64.75039016074444,Hold
ALK,2019-12-24 00:00:00,11520.0,"11.520,00","11.300,00",11324.9,11341.524425908967,70.56937565581613,Sell
ALK,2019-12-25 00:00:00,11502.0,"11.550,00","11.400,00",11345.1,11370.701803016427,68.73640415894157,Hold
ALK,2019-12-26 00:00:00,11601.0,"11.601,00","11.600,00",11375.2,11412.574202467986,72.90488498529771,Sell
ALK,2019-12-27 00:00:00,11800.0,"11.800,00","11.700,00",11427.2,11483.015256564715,78.97370436354785,Sell
ALK,2019-12-30 00:00:00,11900.0,"11.901,00","11.900,00",11487.2,11558.830664462039,81.24681165759047,Sell
ALK,2020-01-02 00:00:00,11999.0,"11.999,00","11.898,00",11557.1,11638.861452741668,83.18491173307673,Sell
ALK,2020-01-03 00:00:00,12000.0,"12.000,00","11.900,00",11627.1,11704.523006788637,83.20379433144383,Sell
ALK,2020-01-08 00:00:00,12250.0,"12.250,00","12.000,00",11727.1,11803.700641917976,87.10299898713455,Sell
ALK,2020-01-09 00:00:00,12500.0,"12.500,00","12.280,00",11847.2,11930.300525205617,89.68244442924907,Sell
ALK,2020-01-10 00:00:00,12965.0,"12.965,00","12.760,00",12003.7,12118.42770244096,92.63359240128088,Sell
ALK,2020-01-13 00:00:00,13353.0,"13.353,00","13.149,00",12187.0,12342.895392906239,94.13981442711525,Sell
ALK,2020-01-14 00:00:00,13100.0,"13.347,00","13.099,00",12346.8,12480.550776014195,82.31996594137135,Sell
ALK,2020-01-15 00:00:00,13000.0,"13.000,00","13.000,00",12486.7,12574.99608946616,78.14362187812276,Sell
ALK,2020-01-16 00:00:00,12799.0,"12.802,00","12.611,00",12586.6,12615.724073199584,70.41123153950556,Sell
ALK,2020-01-17 00:00:00,12801.0,"12.802,00","12.700,00",12676.7,12649.410605345114,70.44257200876723,Sell
ALK,2020-01-20 00:00:00,13050.0,"13.100,00","12.999,00",12781.8,12722.24504073691,74.11816714741894,Sell
